stock_code,cap,close,listdays,surplus_sum,np_parcomsh_chg,profi_style,ipo_lessoneyear,is_div_stock
002688.SZ,108920000.0,22.95,55.0,6.668983828222549,0.1869037356784668,0,1,0
002690.SZ,200000000.0,21.18,43.0,5.6008475116,0.2913024499536406,0,1,0
002691.SZ,200000000.0,11.44,43.0,2.7266557603,1.1957223324315105,1,1,0
002692.SZ,181350000.0,12.52,37.0,5.163193979597462,0.13438633529565758,0,1,0
002693.SZ,120000000.0,20.2,37.0,5.871676099583333,0.10116036789424648,0,1,0
002694.SZ,144000000.0,14.3,31.0,5.892397133680555,0.30008541758297075,0,1,0
002695.SZ,123876522.0,24.31,17.0,9.43999810795463,0.30133565552537395,0,1,0
002696.SZ,88000000.0,22.26,17.0,8.783536547045454,0.4831738135926743,0,1,0
002698.SZ,401000000.0,14.23,13.0,2.137509605985038,0.7713913568230352,1,1,0
002699.SZ,93500000.0,17.99,13.0,5.982534887486631,0.10168561557752426,0,1,0
002700.SZ,73338000.0,28.46,5.0,6.61729220595053,0.8356303451500228,1,1,0
300002.SZ,379200000.0,16.05,712.0,6.952095632120254,0.14619240276097936,0,0,0
300009.SZ,189000000.0,10.71,712.0,1.9507597138624335,0.12330105390542966,0,0,0
300012.SZ,183982500.0,17.5,712.0,3.39044778606661,0.2340627341537914,0,0,1
300015.SZ,427200000.0,16.98,712.0,2.421702091666667,0.10207291775960917,0,0,0
300016.SZ,152749104.0,13.11,712.0,2.3227551461120193,0.44405980163506426,0,0,1
300017.SZ,154214286.0,19.1,712.0,4.287830483292578,0.4993010681349001,1,0,0
300019.SZ,102000000.0,10.92,712.0,3.712942252254902,0.2081850736044327,0,0,0
300020.SZ,240000000.0,13.1,712.0,2.125343279041666,0.3826838160486392,0,0,0
300024.SZ,297660000.0,23.5,712.0,3.3827470805617152,0.47946121398032093,1,0,0
300026.SZ,226539000.0,33.1,712.0,3.939351056904109,1.182388992968333,1,0,0
300027.SZ,604800000.0,15.46,712.0,1.861817453587963,0.31187321592339495,0,0,0
300034.SZ,211988154.0,14.81,672.0,3.4168431781806072,0.24714173199135403,0,0,0
300039.SZ,263040000.0,23.51,663.0,4.181426063754562,0.4204120652691817,0,0,1
300043.SZ,158400000.0,16.73,655.0,4.244087903156565,0.2848023738530557,0,0,0
300044.SZ,100000000.0,12.28,655.0,4.6493270161,0.34373631065429133,0,0,1
300047.SZ,156900000.0,11.78,655.0,5.295911903696622,0.2136800030513597,0,0,1
300049.SZ,125060000.0,13.03,655.0,4.730366013913321,0.23883346724932572,0,0,0
300055.SZ,228800000.0,20.07,633.0,6.434463949912589,0.3179773732035725,0,0,0
300058.SZ,396722241.0,21.3,633.0,2.3837277939252215,1.1172476748013551,1,0,0
300068.SZ,297600000.0,12.19,596.0,7.955670446303765,2.00357933983326,1,0,1
300070.SZ,549780000.0,34.73,596.0,5.107604406326168,0.31268414093944047,0,0,0
300072.SZ,389080000.0,11.23,592.0,2.1445618029454097,0.6791228195358046,1,0,0
300074.SZ,100000000.0,19.6,592.0,7.5596723668,0.31596556824821803,0,0,1
300075.SZ,84000000.0,23.24,592.0,9.73761362047619,0.48235536924508127,1,0,0
300079.SZ,336000000.0,14.72,589.0,6.2197880745238106,0.276092066896847,0,0,0
300086.SZ,200000000.0,11.65,572.0,7.94316148315,0.9046506311405155,0,0,0
300087.SZ,105600000.0,13.63,572.0,4.260307246401515,4.28736442744346,1,0,0
300088.SZ,326300000.0,14.8,572.0,3.2717669031259575,0.16946397230328905,0,0,0
300090.SZ,255272170.0,14.14,553.0,2.866624793411675,0.22413198236956208,0,0,0
300095.SZ,77000000.0,12.35,530.0,7.847283046233766,0.5680954150025581,1,0,0
300099.SZ,103350000.0,18.51,523.0,5.848424946782777,0.24354171674321864,0,0,1
300104.SZ,418000000.0,19.48,519.0,1.8297659912440192,0.5342698964615715,1,0,0
300105.SZ,285120000.0,20.08,513.0,5.064054638853816,0.10717687952790844,0,0,0
300110.SZ,218363500.0,12.92,510.0,4.748587232985367,0.2160137081108067,0,0,1
300113.SZ,132000000.0,24.57,508.0,4.918006312424242,0.529235040781881,1,0,0
300115.SZ,258000000.0,28.65,504.0,4.5931680884883725,0.15497594114319457,0,0,0
300122.SZ,400000000.0,29.58,489.0,4.754495019875,0.11437218049326046,0,0,0
300123.SZ,139105521.0,13.3,489.0,5.051778033310411,0.26164794335257846,0,0,0
300128.SZ,204460000.0,15.92,483.0,5.2269172309498195,0.41715762004795975,0,0,1
300130.SZ,114300000.0,14.45,479.0,7.511465595188103,0.17454657795145834,0,0,0
300132.SZ,120600000.0,13.52,474.0,3.6331766911276944,0.9121688713092851,1,0,0
300133.SZ,384064000.0,15.36,474.0,2.699300315312031,0.30211158489089845,0,0,0
300139.SZ,109600000.0,24.13,461.0,9.479688509945255,0.2606590745472982,0,0,0
300141.SZ,110400000.0,10.14,461.0,4.124637295833333,0.224410665303916,0,0,0
300142.SZ,182232000.0,38.46,461.0,14.761042184193776,0.15216825155710836,0,0,0
300144.SZ,554400000.0,13.18,442.0,4.137317341089466,0.14270453157928129,0,0,0
300145.SZ,144000000.0,16.8,442.0,6.396575570694445,0.28154073981457345,0,0,0
300146.SZ,218720000.0,53.01,438.0,7.635445075027433,0.6378326966289246,1,0,0
300156.SZ,288720000.0,11.29,422.0,4.522129018460793,0.2004125603356715,0,0,0
300164.SZ,158400000.0,15.98,418.0,6.383972873358586,0.2091587480086234,0,0,0
300170.SZ,167812774.0,16.62,405.0,5.586684924772175,0.2840355856494383,0,0,0
300171.SZ,208000000.0,27.78,405.0,9.233139876057692,0.17321524136519004,0,0,0
300172.SZ,130000000.0,13.55,405.0,5.109056948307692,0.2674868503728887,0,0,0
300176.SZ,89400000.0,11.81,400.0,4.97695316442953,1.15497499529032,1,0,0
300177.SZ,200000000.0,12.14,400.0,2.89596984865,0.3059529865017228,0,0,0
300180.SZ,158000000.0,10.64,395.0,6.750280795316455,0.22825821712804056,0,0,0
300181.SZ,144000000.0,13.9,395.0,3.7982696099305553,0.20960741533676464,0,0,0
300182.SZ,171024500.0,24.5,395.0,5.121269890395821,0.24244798607649573,0,0,0
300183.SZ,220000000.0,21.35,395.0,5.442631163045455,0.2521172812429911,0,0,0
300186.SZ,267000000.0,12.51,385.0,6.524888276779026,0.2138280112099414,0,0,0
300187.SZ,133560000.0,26.95,385.0,4.899396073824498,0.7653301513079432,1,0,0
300188.SZ,110906600.0,24.51,379.0,5.563663272248901,0.1217178930347108,0,0,1
300190.SZ,97839000.0,24.63,379.0,8.37277759645949,0.23920030595840153,0,0,0
300196.SZ,120000000.0,15.69,370.0,6.118849822166666,0.5027530716798758,1,0,0
300197.SZ,210537252.0,32.05,370.0,5.967428671767787,0.5099759740925315,1,0,0
300199.SZ,200000000.0,14.98,365.0,3.9395199286,0.2267199961989416,0,0,1
300200.SZ,106800000.0,13.82,365.0,5.874914070599251,0.52227692092925,1,0,1
300202.SZ,169600000.0,26.86,359.0,3.1126372945165093,0.5861063730393002,1,0,0
300203.SZ,445000000.0,15.2,359.0,2.8229316598876406,0.18759771340510137,0,0,0
300204.SZ,133400000.0,46.1,359.0,7.962548975187406,1.1536447811567994,1,0,0
300206.SZ,100000000.0,19.37,355.0,10.5716371816,0.1551829518490411,0,0,0
300208.SZ,140000000.0,10.2,352.0,3.658459232928572,0.2208407809524253,0,0,1
300210.SZ,134730000.0,14.73,352.0,3.7879237548430194,0.3109269471150411,0,0,0
300212.SZ,134000000.0,29.04,346.0,4.228145552164179,0.3537662708368674,0,0,1
300214.SZ,202500000.0,13.45,342.0,4.6432543139753095,0.2933428480553809,0,0,0
300215.SZ,180000000.0,20.3,342.0,5.319215421555556,0.74463757384666,1,0,1
300216.SZ,134000000.0,11.24,342.0,4.310670957910448,0.16269450377425912,0,0,0
300222.SZ,108000000.0,13.69,332.0,4.548369956111111,0.310159590468431,0,0,0
300228.SZ,134000000.0,30.7,323.0,4.214298849626866,0.5659508916612034,1,0,0
300231.SZ,80000000.0,12.38,318.0,2.8313268250000005,0.2242036267586581,0,0,0
300238.SZ,122200000.0,20.95,303.0,2.641952388052373,0.3084364015429151,0,0,0
300239.SZ,151960000.0,11.4,303.0,1.0522661802448012,0.5620397881754576,1,0,0
300241.SZ,107000000.0,13.96,299.0,3.861977945514018,0.30465195244697063,0,0,0
300244.SZ,91980000.0,26.62,294.0,4.334726680582735,0.3715734425914676,0,0,0
